"Numero_statut","IsActiveMember","EstimatedSalary","HasCrCard","Exited"
"8775","0","151623.91","1","0"
"8776","1","172097.95","0","0"
"8777","0","87677.15","1","0"
"8778","0","21858.28","1","0"
"8779","0","123866.28","1","0"
"8780","1","74694.41","0","0"
"8781","0","16770.31","1","1"
"8782","1","49424.6","0","0"
"8783","1","172031.22","1","0"
"8784","0","183021.06","1","1"
"8785","0","73979.85","1","1"
"8786","1","26265.18","1","0"
"8787","0","24857.25","1","0"
"8788","1","167969.15","0","0"
"8789","0","189307.7","1","0"
"8790","1","99770.3","0","0"
"8791","0","119712.78","0","0"
"8792","1","168607.74","1","0"
"8793","1","83087.13","1","0"
"8794","1","130664.79","1","0"
"8795","1","133267.69","1","1"
"8796","0","67029.82","1","1"
"8797","1","141031.08","0","0"
"8798","0","125110.02","0","0"
"8799","0","117832.39","1","0"
"8800","0","198817.72","1","0"
"8801","1","146411.6","1","0"
"8802","1","131312.56","1","1"
"8803","0","141652.2","1","0"
"8804","1","64477.25","1","0"
"8805","1","191215.61","0","0"
"8806","1","37090.44","1","0"
"8807","1","57517.71","1","0"
"8808","1","63241.21","0","1"
"8809","1","44567.83","1","1"
"8810","1","135337.11","0","0"
"8811","1","33964.03","1","0"
"8812","1","61623.19","1","0"
"8813","1","168989.77","0","0"
"8814","0","74425.41","1","0"
"8815","1","178929.84","1","0"
"8816","1","101382.86","0","1"
"8817","1","180769.55","1","0"
"8818","0","92378.54","0","0"
"8819","1","38252.25","1","0"
"8820","1","146111.35","0","0"
"8821","0","72350.17","0","0"
"8822","0","48242.38","1","0"
"8823","1","148305.82","1","0"
"8824","1","8270.06","0","0"
"8825","1","41549.64","1","0"
"8826","1","138656.81","1","1"
"8827","0","12510.53","0","0"
"8828","0","43889.41","1","0"
"8829","0","192800.25","1","0"
"8830","0","75762","0","0"
"8831","0","9854.72","1","1"
"8832","0","115724.78","1","0"
"8833","1","106303.4","1","0"
"8834","1","183868.01","1","0"
"8835","0","153895.46","1","0"
"8836","1","66695.71","1","0"
"8837","1","173851.11","1","0"
"8838","1","177423.02","1","1"
"8839","1","109096.71","1","1"
"8840","1","166656.18","1","0"
"8841","1","176921","1","0"
"8842","0","98413.1","1","0"
"8843","0","77500.81","0","0"
"8844","1","119747.08","0","0"
"8845","0","160387.98","1","0"
"8846","1","193715","1","0"
"8847","0","28045.77","1","0"
"8848","0","150757.35","1","0"
"8849","0","82252.28","1","0"
"8850","0","154395.56","1","0"
"8851","1","83866.35","1","1"
"8852","0","39830.1","1","0"
"8853","0","12429.22","1","0"
"8854","1","18772.5","1","1"
"8855","1","9574.83","1","0"
"8856","0","188486.94","0","0"
"8857","1","64716.08","1","0"
"8858","0","84749.96","0","0"
"8859","1","180551.76","0","0"
"8860","0","60907.49","1","0"
"8861","0","174107.04","1","0"
"8862","0","110405.9","0","0"
"8863","0","187636.06","1","1"
"8864","1","66580.13","1","1"
"8865","0","178779.52","1","0"
"8866","1","70783.61","1","0"
"8867","1","46772.36","1","0"
"8868","1","163327.27","1","0"
"8869","0","103760.53","1","0"
"8870","0","107839.03","0","0"
"8871","1","32900.41","1","1"
"8872","0","193984.6","1","0"
"8873","1","140889.32","1","0"
"8874","0","125646.82","0","0"
"8875","1","20344.02","1","0"
"8876","0","174268.87","1","0"
"8877","1","108500.66","1","1"
"8878","0","83247.14","0","0"
"8879","0","121840.2","1","1"
"8880","1","132908.07","1","0"
"8881","1","100075.1","1","1"
"8882","1","119327.75","1","0"
"8883","0","136737.13","1","0"
"8884","1","22356.97","1","0"
"8885","0","10137.34","0","1"
"8886","1","158379.25","1","0"
"8887","1","94570.56","0","0"
"8888","1","980.93","0","1"
"8889","0","95583.45","1","0"
"8890","0","86044.98","1","0"
"8891","1","166236.38","1","1"
"8892","1","5240.53","0","0"
"8893","1","150684.23","1","0"
"8894","1","129508.96","1","0"
"8895","1","70665.16","1","0"
"8896","0","102085.35","1","0"
"8897","1","195052.12","1","0"
"8898","0","93739.71","1","1"
"8899","0","65612.12","1","0"
"8900","1","160095.48","1","0"
"8901","1","49506.82","1","0"
"8902","1","92406.22","1","0"
"8903","1","7415.96","1","0"
"8904","1","25059.06","1","0"
"8905","1","116816.54","1","1"
"8906","1","144078.02","0","0"
"8907","1","126675.62","0","0"
"8908","0","183682.09","0","0"
"8909","0","166850.57","1","0"
"8910","0","27359.19","1","0"
"8911","0","101314.65","0","1"
"8912","1","27979.16","1","0"
"8913","1","109470.34","1","0"
"8914","0","93713.13","1","0"
"8915","0","74870.99","1","0"
"8916","1","192387.51","1","1"
"8917","0","73457.55","1","0"
"8918","1","61120.75","1","0"
"8919","0","90964.54","1","1"
"8920","0","116969.73","1","0"
"8921","0","92118.75","1","0"
"8922","1","48357.9","1","0"
"8923","0","197325.4","1","0"
"8924","0","135853.62","0","1"
"8925","1","169122.54","1","0"
"8926","1","164170.46","1","0"
"8927","1","199909.32","1","0"
"8928","1","83295.09","1","0"
"8929","0","39382.06","0","0"
"8930","0","184748.23","1","0"
"8931","1","62280.91","1","0"
"8932","1","196794.11","0","1"
"8933","0","144682.17","1","1"
"8934","1","196342.66","0","0"
"8935","1","41516.44","1","0"
"8936","1","112026.1","0","1"
"8937","0","52035.29","0","1"
"8938","1","185466.85","1","0"
"8939","1","80149.27","1","0"
"8940","0","170980.86","1","0"
"8941","0","185827.74","1","0"
"8942","1","113407.26","0","0"
"8943","1","67734.79","1","0"
"8944","0","3363.36","0","0"
"8945","1","135757.27","1","0"
"8946","1","22314.55","1","0"
"8947","0","129526.57","0","0"
"8948","1","37266.43","0","0"
"8949","0","60017.46","1","1"
"8950","0","153015.42","1","0"
"8951","1","54209.02","1","0"
"8952","0","114603.96","1","0"
"8953","0","165849.49","1","1"
"8954","1","16392.72","0","1"
"8955","1","162719.69","1","1"
"8956","0","107112.25","0","1"
"8957","1","41823.22","0","0"
"8958","1","99907.29","1","0"
"8959","1","178229.04","0","0"
"8960","0","22095.73","1","0"
"8961","0","197861.16","1","1"
"8962","0","138328.24","1","0"
"8963","1","137276.83","0","0"
"8964","0","21834.4","0","1"
"8965","1","119890.86","1","0"
"8966","1","24564.7","1","0"
"8967","0","10209.8","0","0"
"8968","1","83449.65","1","0"
"8969","1","81508.1","1","0"
"8970","0","32626.21","0","0"
"8971","1","43982.41","1","0"
"8972","0","124874.23","0","0"
"8973","1","118324.75","1","0"
"8974","1","22113.93","1","0"
"8975","0","31962.77","1","0"
"8976","1","105746.94","1","0"
"8977","0","39925.52","1","0"
"8978","0","127630.88","1","0"
"8979","0","28778.98","1","0"
"8980","0","10008.68","1","0"
"8981","1","24482.16","1","0"
"8982","0","98618.79","1","0"
"8983","0","16281.94","0","0"
"8984","0","121239.65","1","0"
"8985","0","42669.37","1","0"
"8986","1","164924.11","1","0"
"8987","1","157337.29","1","0"
"8988","1","153831.6","0","0"
"8989","0","168781.8","0","0"
"8990","0","168469.65","1","0"
"8991","1","170829.87","1","0"
"8992","0","86207.49","1","1"
"8993","0","61164.45","0","0"
"8994","1","133287.73","1","0"
"8995","1","77128.23","1","0"
"8996","0","77660.03","0","0"
"8997","1","56897.1","1","0"
"8998","0","72945.32","1","0"
"8999","0","45418.12","1","0"
"9000","1","158527.45","1","0"
"9001","0","111312.96","1","0"
"9002","1","138759.15","1","0"
"9003","0","190588.59","1","0"
"9004","0","79099.64","0","0"
"9005","0","138613.21","1","0"
"9006","1","194230.82","1","0"
"9007","0","110252.53","1","0"
"9008","1","106117.3","1","0"
"9009","1","169642.13","0","1"
"9010","1","116179.92","0","0"
"9011","0","91.75","0","1"
"9012","1","187839.9","0","0"
"9013","0","121098.65","1","0"
"9014","0","30972.06","0","0"
"9015","1","30314.04","0","0"
"9016","1","14479.29","0","0"
"9017","1","196395.25","1","0"
"9018","1","19512.38","0","0"
"9019","1","72318.77","1","0"
"9020","1","96615.23","1","0"
"9021","0","30772.22","1","0"
"9022","1","161217.18","1","0"
"9023","1","66795.78","0","0"
"9024","1","123969.64","1","0"
"9025","1","13783.77","0","1"
"9026","1","168924.41","1","0"
"9027","0","134778.01","0","0"
"9028","1","119782.89","0","0"
"9029","0","52167.97","1","0"
"9030","0","167689.56","1","0"
"9031","0","140800.66","0","1"
"9032","0","19823.02","1","0"
"9033","0","72969.9","0","0"
"9034","0","143711.02","1","0"
"9035","1","180862.26","1","1"
"9036","0","125658.28","1","0"
"9037","1","125870.5","0","0"
"9038","0","15126.32","1","1"
"9039","0","22457.25","0","1"
"9040","1","82614.89","1","0"
"9041","1","32919.42","1","0"
"9042","0","126223.84","1","0"
"9043","0","112010.02","0","0"
"9044","0","180962.32","0","0"
"9045","0","128882.66","0","1"
"9046","0","177614.17","1","1"
"9047","1","174570.55","0","0"
"9048","0","178373.93","1","0"
"9049","0","103396.08","1","0"
"9050","1","59129.72","1","0"
"9051","0","683.37","0","0"
"9052","0","145567.34","1","0"
"9053","0","48137.08","1","1"
"9054","0","90876.95","1","0"
"9055","1","198543.09","0","0"
"9056","1","106202.07","1","1"
"9057","1","166896.01","0","1"
"9058","1","74804.36","1","0"
"9059","1","116971.05","1","0"
"9060","1","163783","0","0"
"9061","1","70221.13","0","1"
"9062","1","107841.77","1","0"
"9063","0","79623.28","1","1"
"9064","1","138399.67","1","0"
"9065","1","182765.14","1","0"
"9066","1","186648.19","1","0"
"9067","1","149587.92","1","0"
"9068","0","129050.67","1","0"
"9069","0","47764.99","1","0"
"9070","1","172792.43","1","1"
"9071","0","64436.16","1","0"
"9072","0","167461.5","1","0"
"9073","0","98348.66","0","0"
"9074","1","41536.59","1","1"
"9075","1","72462.25","1","0"
"9076","0","112465.19","1","1"
"9077","1","64511.44","0","0"
"9078","0","91830.75","1","0"
"9079","1","190806.36","1","1"
"9080","1","112311.15","0","0"
"9081","1","72276.24","1","0"
"9082","1","84920.49","0","0"
"9083","0","17348.56","1","0"
"9084","1","82870.75","1","0"
"9085","0","32080.69","1","1"
"9086","1","120512.08","0","0"
"9087","0","179032.68","1","0"
"9088","1","95623.28","1","0"
"9089","1","110035.88","1","1"
"9090","1","168822.01","1","0"
"9091","0","77705.75","1","0"
"9092","1","49815.62","1","0"
"9093","1","65632.33","0","1"
"9094","0","169361.89","1","0"
"9095","0","4721.3","1","0"
"9096","1","23974.85","0","0"
"9097","0","199929.17","1","0"
"9098","0","40023.7","1","0"
"9099","1","72946.95","1","0"
"9100","1","170421.13","1","0"
"9101","1","58879.11","1","0"
"9102","1","25059.05","1","0"
"9103","1","29909.84","0","0"
"9104","0","158043.11","1","0"
"9105","0","14032.62","1","1"
"9106","1","49809.88","0","0"
"9107","0","28806.32","1","1"
"9108","1","90490.33","0","0"
"9109","1","75825.57","1","0"
"9110","0","158336.36","0","0"
"9111","0","143454.95","1","0"
"9112","1","117279.49","1","0"
"9113","1","114283.33","1","0"
"9114","1","994.86","1","0"
"9115","0","124795.84","1","0"
"9116","0","77592.8","0","0"
"9117","0","105986.01","1","0"
"9118","0","33606.52","0","0"
"9119","1","134188.11","1","0"
"9120","1","159718.27","1","1"
"9121","1","85148.78","0","0"
"9122","0","119059.13","1","0"
"9123","1","122998.26","1","0"
"9124","0","117841.06","0","0"
"9125","0","160593.41","0","0"
"9126","0","174189.04","0","1"
"9127","1","68260.27","0","1"
"9128","0","58854.88","0","1"
"9129","0","87994.95","1","1"
"9130","1","150659.35","0","1"
"9131","1","109098.39","1","0"
"9132","0","104112","1","0"
"9133","0","122949.71","1","0"
"9134","1","21807.16","1","0"
"9135","1","32319.93","1","0"
"9136","0","190457.87","1","1"
"9137","0","177738.98","1","0"
"9138","0","80425.65","1","0"
"9139","0","9445.42","0","1"
"9140","1","174825.57","1","0"
"9141","0","175743.92","0","0"
"9142","0","54949.73","1","0"
"9143","0","183752.91","1","0"
"9144","0","46038.28","0","0"
"9145","1","78941.59","1","0"
"9146","0","198398.68","0","0"
"9147","0","188892.19","1","0"
"9148","0","169286.74","0","0"
"9149","0","145004.39","0","0"
"9150","0","55809.92","1","0"
"9151","1","54272.12","1","0"
"9152","0","192440.54","1","0"
"9153","0","103697.57","1","0"
"9154","0","119110.03","1","1"
"9155","0","194681.6","1","0"
"9156","0","158948.63","1","0"
"9157","1","165122.55","1","1"
"9158","1","189402.71","0","0"
"9159","1","158027.57","1","0"
"9160","0","3815.48","0","0"
"9161","1","162809.2","1","0"
"9162","0","89519.47","0","0"
"9163","1","25165.36","1","1"
"9164","1","126012.57","1","0"
"9165","0","20109.21","1","0"
"9166","1","58257.23","1","0"
"9167","1","172269.21","1","1"
"9168","0","29818.2","1","0"
"9169","0","114659.81","0","0"
"9170","0","147184.74","0","0"
"9171","1","15039.41","0","0"
"9172","1","76621.49","0","0"
"9173","1","92985.78","1","0"
"9174","1","6009.27","0","1"
"9175","1","191370.97","1","0"
"9176","0","188225.67","1","0"
"9177","0","11743.89","1","0"
"9178","0","136846.75","1","0"
"9179","1","164248.33","1","0"
"9180","0","154631.35","0","0"
"9181","0","149665.65","1","0"
"9182","0","91574.92","0","0"
"9183","0","127233.39","1","0"
"9184","1","56650.47","1","0"
"9185","0","84644.76","1","0"
"9186","1","148238.16","1","0"
"9187","1","193502.9","0","0"
"9188","1","38020.05","1","0"
"9189","1","176750.81","1","0"
"9190","0","176580.63","1","0"
"9191","0","133059.15","1","0"
"9192","0","100843.82","1","0"
"9193","1","30484.19","1","0"
"9194","0","42330.58","1","0"
"9195","0","193309.58","0","0"
"9196","0","112813.79","0","1"
"9197","0","68008.85","1","0"
"9198","0","132673.22","1","0"
"9199","1","22001.91","1","0"
"9200","0","100200.4","1","1"
"9201","0","122604.44","0","0"
"9202","0","100564.37","1","0"
"9203","0","5419.31","1","0"
"9204","0","123587.83","0","1"
"9205","0","13935.32","1","0"
"9206","1","87060.77","1","0"
"9207","0","4859.59","0","1"
"9208","0","21085.17","1","1"
"9209","1","26733.86","1","0"
"9210","0","89734.7","1","0"
"9211","1","179540.73","1","1"
"9212","0","173219.09","1","0"
"9213","1","37411.35","1","0"
"9214","0","80852.11","0","0"
"9215","1","43174.49","1","1"
"9216","1","70927.11","1","1"
"9217","1","54265.55","1","0"
"9218","1","41872.17","1","0"
"9219","0","15068.53","1","1"
"9220","0","25950.49","1","0"
"9221","0","197727.14","1","1"
"9222","0","79555.08","1","1"
"9223","1","15607.27","1","0"
"9224","1","134612.48","1","0"
"9225","1","159830.58","0","0"
"9226","1","162961.79","1","0"
"9227","1","192427.16","1","0"
"9228","0","92647.94","1","0"
"9229","1","180022.39","1","0"
"9230","1","183584.14","1","0"
"9231","1","28750.67","1","0"
"9232","0","74846.67","1","0"
"9233","1","89729.3","1","1"
"9234","0","61843.73","0","0"
"9235","0","24770.22","1","1"
"9236","0","80587.27","1","0"
"9237","0","116286.25","1","0"
"9238","0","129333.69","1","1"
"9239","0","129372.94","1","0"
"9240","1","18149.03","1","0"
"9241","1","168369.37","0","0"
"9242","1","67431.28","0","0"
"9243","0","177092.16","1","0"
"9244","1","93736.69","1","0"
"9245","0","131647.31","1","0"
"9246","0","175722.31","1","0"
"9247","1","85606.83","1","0"
"9248","0","64945.57","1","0"
"9249","0","190347.72","1","0"
"9250","1","100791.36","0","0"
"9251","1","167873.49","0","0"
"9252","0","25289.23","1","0"
"9253","1","20388.77","0","0"
"9254","1","145089.64","1","0"
"9255","1","179093.26","1","0"
"9256","0","16025.17","1","1"
"9257","0","9087.81","1","0"
"9258","1","21472.42","1","0"
"9259","1","146752.67","1","0"
"9260","0","132562.23","1","0"
"9261","1","139537.43","0","0"
"9262","1","133672.61","1","0"
"9263","1","38984.37","0","0"
"9264","1","115217.59","1","0"
"9265","1","93844.82","1","0"
"9266","0","22068.83","0","1"
"9267","0","123846.07","1","0"
"9268","1","172638.13","1","0"
"9269","1","1591.19","1","0"
"9270","1","91775.51","1","0"
"9271","1","153920.22","1","0"
"9272","1","71420.16","1","0"
"9273","0","172149.76","1","0"
"9274","1","54706.75","1","0"
"9275","1","183358.21","0","0"
"9276","1","57098","1","0"
"9277","0","156910.46","1","1"
"9278","1","130224.73","1","0"
"9279","0","13946.66","0","0"
"9280","1","38652.96","0","0"
"9281","1","140041.78","0","0"
"9282","1","166187.1","1","0"
"9283","0","139919.38","1","0"
"9284","0","28137.03","1","0"
"9285","1","50368.63","0","0"
"9286","0","94978.1","0","0"
"9287","1","69903.93","1","1"
"9288","1","177607.77","0","0"
"9289","0","196731.08","1","0"
"9290","1","65234.6","1","0"
"9291","1","186281","1","0"
"9292","1","111573.3","1","0"
"9293","1","196767.83","1","0"
"9294","0","72985.61","1","0"
"9295","1","143265.65","1","0"
"9296","1","159268.67","1","0"
"9297","1","54448.41","1","0"
"9298","0","31928.5","0","0"
"9299","0","21793.59","0","0"
"9300","0","21903.62","1","1"
"9301","0","49405.93","1","0"
"9302","0","154908.52","0","0"
"9303","1","182867.84","1","0"
"9304","0","16957.45","0","0"
"9305","0","93717.55","0","0"
"9306","0","61636.22","1","0"
"9307","1","95864.5","0","0"
"9308","1","167400.29","1","0"
"9309","1","131534.96","0","0"
"9310","1","92934.41","0","0"
"9311","1","119808.64","1","0"
"9312","0","9439.31","1","1"
"9313","0","18732.91","1","0"
"9314","0","160162.42","0","0"
"9315","1","53630.9","1","1"
"9316","0","36405.21","1","0"
"9317","0","61446.92","1","1"
"9318","0","194686.78","1","1"
"9319","1","134483.07","0","0"
"9320","1","37769.98","1","0"
"9321","1","2382.61","1","0"
"9322","0","106826.92","1","1"
"9323","0","39511.61","1","0"
"9324","0","196371.13","1","1"
"9325","1","122506.78","1","0"
"9326","1","61994.2","1","0"
"9327","1","192464.21","0","1"
"9328","1","5194.95","1","0"
"9329","0","198256.15","1","0"
"9330","1","62634.94","1","0"
"9331","1","114006.35","1","0"
"9332","1","107994.99","1","0"
"9333","0","48571.14","1","1"
"9334","1","76016.49","1","0"
"9335","1","180808.39","1","0"
"9336","0","4225.11","1","0"
"9337","0","135841.35","1","0"
"9338","1","183536.24","1","1"
"9339","1","88791.83","1","0"
"9340","1","63732.9","1","0"
"9341","0","1364.54","1","0"
"9342","1","149184.15","1","0"
"9343","0","53394.12","1","0"
"9344","0","97910.06","1","0"
"9345","0","101433.76","1","0"
"9346","1","116944.3","1","0"
"9347","1","113267.48","1","0"
"9348","1","181449.51","1","0"
"9349","0","179913.98","0","0"
"9350","0","98586.14","0","0"
"9351","1","120321.09","0","0"
"9352","1","100538.8","1","0"
"9353","0","98931.5","1","0"
"9354","1","194493.57","1","0"
"9355","1","143628.31","1","0"
"9356","0","167030.51","1","0"
"9357","0","77786.37","1","1"
"9358","1","81014.5","1","1"
"9359","1","41866.26","1","0"
"9360","0","11302.7","1","1"
"9361","1","149384.43","0","0"
"9362","1","169303.65","1","0"
"9363","1","37264.11","1","0"
"9364","1","19515.48","1","0"
"9365","0","103068.22","1","0"
"9366","1","134459.12","1","0"
"9367","0","70496.66","1","0"
"9368","0","175877.7","1","1"
"9369","0","106390.01","1","0"
"9370","1","52138.49","1","0"
"9371","0","18522.91","0","1"
"9372","1","32231.6","1","0"
"9373","1","174225.88","0","0"
"9374","0","102021.39","1","0"
"9375","1","31484.76","1","0"
"9376","0","82469.06","1","1"
"9377","0","110900.43","0","1"
"9378","0","105105.35","1","0"
"9379","0","12674.68","1","0"
"9380","1","93255.85","1","0"
"9381","1","145299.5","0","0"
"9382","1","47139.44","1","0"
"9383","1","167723.25","1","0"
"9384","1","185900.88","0","0"
"9385","0","85876.67","0","1"
